game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,4,4,0:09:52,0:02:08,0:00:18,10,ORL,shot,,,,,,,,,,Nikola Vucevic,2,,,made,,Hook Shot,6,1,57,24.9,10.7,Vucevic 6' Hook Shot (4 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,4,4,0:09:39,0:02:21,0:00:13,11,DET,miss,,,,,,,,,,Ersan Ilyasova,0,,,missed,,Jump Shot,25,-130,218,12,67.2,MISS Ilyasova 25' 3PT Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,4,4,0:09:39,0:02:21,0:00:00,12,ORL,rebound,,,,,,,,,,Tobias Harris,,,,,,rebound defensive,,,,,,Harris REBOUND (Off:0 Def:1)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,4,4,0:09:20,0:02:40,0:00:19,13,ORL,miss,,,,Reggie Jackson,,,,,,Nikola Vucevic,0,,,missed,,Dunk,0,0,1,25,5.1,"MISS Vucevic  Dunk, Jackson BLOCK (1 BLK)"
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,4,4,0:09:18,0:02:42,0:00:02,14,DET,rebound,,,,,,,,,,Andre Drummond,,,,,,rebound defensive,,,,,,Drummond REBOUND (Off:0 Def:1)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,4,7,0:09:09,0:02:51,0:00:09,15,DET,shot,Ersan Ilyasova,,,,,,,,,Kentavious Caldwell-Pope,3,,,made,,Jump Shot,26,-135,223,11.5,66.7,Caldwell-Pope 26' 3PT Jump Shot (3 PTS) (Ilyasova 1 AST)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,7,0:08:48,0:03:12,0:00:21,16,ORL,shot,Evan Fournier,,,,,,,,,Nikola Vucevic,2,,,made,,Jump Shot,17,164,26,8.6,7.6,Vucevic 17' Jump Shot (6 PTS) (Fournier 1 AST)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:08:30,0:03:30,0:00:18,17,DET,shot,,,,,,,,,,Kentavious Caldwell-Pope,3,,,made,,Jump Shot,25,228,92,47.8,79.8,Caldwell-Pope 25' 3PT Jump Shot (6 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:08:17,0:03:43,0:00:13,18,ORL,miss,,,,,,,,,,Evan Fournier,0,,,missed,,Jump Shot,25,-228,101,47.8,15.1,MISS Fournier 25' 3PT Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:08:16,0:03:44,0:00:01,19,DET,rebound,,,,,,,,,,Andre Drummond,,,,,,rebound defensive,,,,,,Drummond REBOUND (Off:0 Def:2)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:08:13,0:03:47,0:00:03,20,DET,turnover,,,,,,,,,,Reggie Jackson,,,bad pass ,,Evan Fournier,bad pass ,,,,,,"Fournier STEAL (1 STL), Jackson Bad Pass Turnover (P1.T1)"
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:08:02,0:03:58,0:00:11,21,ORL,miss,,,,,,,,,,Nikola Vucevic,0,,,missed,,Dunk,0,0,1,25,5.1,MISS Vucevic  Dunk
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:08:01,0:03:59,0:00:01,22,DET,rebound,,,,,,,,,,Andre Drummond,,,,,,rebound defensive,,,,,,Drummond REBOUND (Off:0 Def:3)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:07:55,0:04:05,0:00:06,23,DET,miss,,,,Channing Frye,,,,,,Reggie Jackson,0,,,missed,,Layup,3,-27,11,22.3,87.9,"Frye BLOCK (1 BLK), MISS Jackson 3' Layup"
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:07:54,0:04:06,0:00:01,24,ORL,rebound,,,,,,,,,,Channing Frye,,,,,,rebound defensive,,,,,,Frye REBOUND (Off:0 Def:1)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:07:53,0:04:07,0:00:01,45,ORL,turnover,,,,,,,,,,Channing Frye,,,poss lost ball,,Ersan Ilyasova,poss lost ball,,,,,,"Frye Poss Lost Ball Turnover (P1.T2), Ilyasova STEAL (2 STL)"
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:07:50,0:04:10,0:00:03,25,DET,turnover,,,,,,,,,,Reggie Jackson,,,bad pass ,,Victor Oladipo,bad pass ,,,,,,"Oladipo STEAL (1 STL), Jackson Bad Pass Turnover (P2.T2)"
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:07:41,0:04:19,0:00:09,26,ORL,miss,,,,,,,,,,Tobias Harris,0,,,missed,,Layup,2,20,-1,23,4.9,MISS Harris 2' Layup
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,10,0:07:40,0:04:20,0:00:01,27,DET,rebound,,,,,,,,,,Reggie Jackson,,,,,,rebound defensive,,,,,,Jackson REBOUND (Off:0 Def:1)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,12,0:07:35,0:04:25,0:00:05,28,DET,shot,Marcus Morris,,,,,,,,,Andre Drummond,2,,,made,,Alley Oop Dunk,0,0,1,25,88.9,Drummond  Alley Oop Dunk (2 PTS) (Marc Morris 1 AST)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,12,0:07:20,0:04:40,0:00:15,29,ORL,turnover,,,,,,,,,,Tobias Harris,,,bad pass ,,Andre Drummond,bad pass ,,,,,,"Harris Bad Pass Turnover (P1.T3), Drummond STEAL (1 STL)"
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,12,0:07:13,0:04:47,0:00:07,30,ORL,foul,,,,,,,,Ersan Ilyasova,,Evan Fournier,,,p.foul,,,p.foul,,,,,,Fournier P.FOUL (P1.T1) (J.Goble)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,12,0:07:08,0:04:52,0:00:05,31,ORL,violation,,,,,,,,,,Nikola Vucevic,,,,,,violation:kicked ball,,,,,,Vucevic Violation:Kicked Ball (M.Boland)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,14,0:07:00,0:05:00,0:00:08,32,DET,shot,,,,,,,,,,Reggie Jackson,2,,,made,,Jump Shot,12,-9,115,24.1,77.5,Jackson 12' Jump Shot (4 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,14,0:06:41,0:05:19,0:00:19,33,ORL,miss,,,,,,,,,,Channing Frye,0,,,missed,,Jump Shot,26,155,213,9.5,26.3,MISS Frye 26' 3PT Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,14,0:06:40,0:05:20,0:00:01,34,DET,rebound,,,,,,,,,,Andre Drummond,,,,,,rebound defensive,,,,,,Drummond REBOUND (Off:0 Def:4)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,14,0:06:28,0:05:32,0:00:12,35,DET,miss,,,,,,,,,,Ersan Ilyasova,0,,,missed,,Jump Shot,25,-97,232,15.3,65.8,MISS Ilyasova 25' 3PT Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,14,0:06:28,0:05:32,0:00:00,36,DET,rebound,,,,,,,,,,Andre Drummond,,,,,,rebound offensive,,,,,,Drummond REBOUND (Off:1 Def:4)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,14,0:06:23,0:05:37,0:00:05,37,ORL,foul,,,,,,,,Marcus Morris,,Tobias Harris,,,s.foul,,,s.foul,,,,,,Harris S.FOUL (P1.T2) (M.Boland)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,15,0:06:23,0:05:37,0:00:00,38,DET,free throw,,,,,,,1,,3,Marcus Morris,1,,,made,,Free Throw 1 of 3,,,,,,Marc Morris Free Throw 1 of 3 (1 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,16,0:06:23,0:05:37,0:00:00,40,DET,free throw,,,,,,,2,,3,Marcus Morris,1,,,made,,Free Throw 2 of 3,,,,,,Marc Morris Free Throw 2 of 3 (2 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,17,0:06:23,0:05:37,0:00:00,42,DET,free throw,,,,,,,3,,3,Marcus Morris,1,,,made,,Free Throw 3 of 3,,,,,,Marc Morris Free Throw 3 of 3 (3 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,17,0:06:00,0:06:00,0:00:23,44,ORL,miss,,,,,,,,,,Tobias Harris,0,,,missed,,Jump Shot,8,-83,7,33.3,5.7,MISS Harris 8' Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,17,0:05:59,0:06:01,0:00:01,46,DET,rebound,,,,,,,,,,Ersan Ilyasova,,,,,,rebound defensive,,,,,,Ilyasova REBOUND (Off:0 Def:1)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,19,0:05:49,0:06:11,0:00:10,47,DET,shot,Reggie Jackson,,,,,,,,,Andre Drummond,2,,,made,,Hook Shot,6,58,7,30.8,88.3,Drummond 6' Hook Shot (4 PTS) (Jackson 1 AST)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Channing Frye,Nikola Vucevic,Evan Fournier,Victor Oladipo,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,19,0:05:46,0:06:14,0:00:03,48,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,Magic Timeout: Regular (Reg.1 Short 0)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Evan Fournier,Victor Oladipo,Shabazz Napier,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,19,0:05:46,0:06:14,0:00:00,50,ORL,sub,,,,,Shabazz Napier,Channing Frye,,,,Channing Frye,,,,,,sub,,,,,,SUB: Napier FOR Frye
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,19,0:05:46,0:06:14,0:00:00,51,ORL,sub,,,,,Andrew Nicholson,Evan Fournier,,,,Evan Fournier,,,,,,sub,,,,,,SUB: Nicholson FOR Fournier
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,19,0:05:28,0:06:32,0:00:18,53,ORL,miss,,,,,,,,,,Nikola Vucevic,0,,,missed,,Jump Shot,17,138,105,11.2,15.5,MISS Vucevic 17' Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,19,0:05:27,0:06:33,0:00:01,54,DET,rebound,,,,,,,,,,Ersan Ilyasova,,,,,,rebound defensive,,,,,,Ilyasova REBOUND (Off:0 Def:2)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,21,0:05:19,0:06:41,0:00:08,55,DET,shot,Reggie Jackson,,,,,,,,,Andre Drummond,2,,,made,,Alley Oop Dunk,0,0,1,25,88.9,Drummond  Alley Oop Dunk (6 PTS) (Jackson 2 AST)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,21,0:05:02,0:06:58,0:00:17,56,ORL,miss,,,,,,,,,,Victor Oladipo,0,,,missed,,Jump Shot,20,-147,131,39.7,18.1,MISS Oladipo 20' Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,21,0:05:02,0:06:58,0:00:00,57,DET,rebound,,,,,,,,,,Marcus Morris,,,,,,rebound defensive,,,,,,Marc Morris REBOUND (Off:0 Def:1)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,21,0:04:52,0:07:08,0:00:10,58,DET,miss,,,,,,,,,,Marcus Morris,0,,,missed,,Running Jump Shot,13,-119,47,13.1,84.3,MISS Marc Morris 13' Running Jump Shot
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,6,21,0:04:50,0:07:10,0:00:02,59,ORL,rebound,,,,,,,,,,Andrew Nicholson,,,,,,rebound defensive,,,,,,Nicholson REBOUND (Off:0 Def:1)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,8,21,0:04:40,0:07:20,0:00:10,60,ORL,shot,,,,,,,,,,Victor Oladipo,2,,,made,,Layup,0,-1,-1,25.1,4.9,Oladipo  Layup (2 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,8,21,0:04:40,0:07:20,0:00:00,61,DET,foul,,,,,,,,Victor Oladipo,,Kentavious Caldwell-Pope,,,s.foul,,,s.foul,,,,,,Caldwell-Pope S.FOUL (P1.T1) (J.VanDuyne)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,9,21,0:04:40,0:07:20,0:00:00,62,ORL,free throw,,,,,,,1,,1,Victor Oladipo,1,,,made,,Free Throw 1 of 1,,,,,,Oladipo Free Throw 1 of 1 (3 PTS)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,9,21,0:04:22,0:07:38,0:00:18,63,DET,foul,,,,,,,,Victor Oladipo,,Kentavious Caldwell-Pope,,,off.foul,,,off.foul,,,,,,Caldwell-Pope OFF.Foul (P2) (J.Goble)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,1,9,21,0:04:22,0:07:38,0:00:00,64,DET,turnover,,,,,,,,,,Kentavious Caldwell-Pope,,,foul turnover,,,foul turnover,,,,,,Caldwell-Pope Foul Turnover (P1.T3)
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Reggie Jackson,Stanley Johnson,1,9,21,0:04:22,0:07:38,0:00:00,65,DET,sub,,,,,Stanley Johnson,Kentavious Caldwell-Pope,,,,Kentavious Caldwell-Pope,,,,,,sub,,,,,,SUB: Johnson FOR Caldwell-Pope
0021500514,2015-2016 Regular Season,1/4/2016,Tobias Harris,Nikola Vucevic,Victor Oladipo,Shabazz Napier,Andrew Nicholson,Marcus Morris,Ersan Ilyasova,Andre Drummond,Reggie Jackson,Stanley Johnson,1,12,21,0:04:00,0:08:00,0:00:22,66,ORL,shot,Tobias Harris,,,,,,,,,Andrew Nicholson,3,,,made,,Jump Shot,26,87,247,16.3,29.7,Nicholson 26' 3PT Jump Shot (3 PTS) (Harris 1 AST)
